Numero do medidor;Posicao do medidor lida;Nota de Leitura Atual;Foto do medidor
3170790820;807;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000013252972721_000.jpg
3203799437;19759;T181;PSP_EXTRATLEITIMPL_030726_0121_20000000002153005004_000.jpg
3220258113;31141;T181;PSP_EXTRATLEITIMPL_030726_0121_20000000000752988377_000.jpg
T09079;8;P111;PSP_EXTRATLEITIMPL_030726_0121_20000000013352988434_000.jpg
3244300137;8558;T181;PSP_EXTRATLEITIMPL_030726_0121_20000000000152995283_000.jpg
3212545928;44162;T181;PSP_EXTRATLEITIMPL_030726_0121_20000000002102987864_000.jpg
6251199858/3200453866;1653;T181;PSP_EXTRATLEITIMPL_030726_0121_20000000016252980725_000.jpg
3211947461;32147;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000005702985999_000.jpg
X66399;89492;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000017803024014_000.jpg
5255953305/3203918096;5534;NA;NA
E81375;68141;L101;PSP_EXTRATLEITIMPL_030726_0121_20000000001552991808_000.jpg
3131650220;2918;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000001803026210_000.jpg
3224987985;8812;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000014653002134_000.jpg
3220361569;13215;T181;PSP_EXTRATLEITIMPL_030726_0121_20000000003353000152_000.jpg
3223411745;11847;T181;PSP_EXTRATLEITIMPL_030726_0121_20000000011403005354_000.jpg
3203919106;77339;T181;PSP_EXTRATLEITIMPL_030726_0121_20000000011252989328_000.jpg
3190481904;37808;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000001953011401_000.jpg
5256886385/3241634573/5256886385/3245076532;30426;NA;NA
5261792305/3202354440;64;NA;NA
3194032551;104612;T181;PSP_EXTRATLEITIMPL_030726_0121_20000000001952999717_000.jpg
40408193;27706;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000010652988484_000.jpg
3171721775;233418;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000009752979970_000.jpg
3211049501;66589;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000008552979971_000.jpg
3232939094;31620;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000008752974978_000.jpg
3244316556/3212723796;17494;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000011702978654_000.jpg
3212620504;77500;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000005303001787_000.jpg
3121034149;51569;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000010602978699_000.jpg
3120401440;6611;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000010602978700_000.jpg
3242692577;12148;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000012252993543_000.jpg
MD70530;12;P111;NA
30144198;81895;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000010402987358_000.jpg
004676B;284214;B111;PSP_EXTRATLEITIMPL_030726_0121_20000000014452999003_000.jpg
3181693052;759798;NA;NA
3121739223;7867;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000010402964999_000.jpg
L45804;29968;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000008202988615_000.jpg
3241072699;9318;T181;PSP_EXTRATLEITIMPL_030726_0121_20000000013202993448_000.jpg
3212737665;28010;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000004102982814_000.jpg
3224351231;8645;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000005852985853_000.jpg
3243419181;13319;T181;PSP_EXTRATLEITIMPL_030726_0121_20000000017202993718_000.jpg
3211170521;24664;T181;PSP_EXTRATLEITIMPL_030726_0121_20000000015502992308_000.jpg
3212557950;8940;T181;PSP_EXTRATLEITIMPL_030726_0121_20000000006902999356_000.jpg
3230966906;14182;T181;PSP_EXTRATLEITIMPL_030726_0121_20000000019103006285_000.jpg
3150715848;24492;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000010402986370_000.jpg
3193201880;60896;T181;PSP_EXTRATLEITIMPL_030726_0121_20000000003703015001_000.jpg
3225714370;3400;L101;PSP_EXTRATLEITIMPL_030726_0121_20000000009102998026_000.jpg
3223410269;15992;T181;PSP_EXTRATLEITIMPL_030726_0121_20000000004453003980_000.jpg
3233341443;674;T181;PSP_EXTRATLEITIMPL_030726_0121_20000000017003027061_000.jpg
3194011830;129530;T181;PSP_EXTRATLEITIMPL_030726_0121_20000000018003002801_000.jpg
3205310290;20362;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000007853007123_000.jpg
3190400530;137109;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000005403024008_000.jpg
3190400084;45429;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000019603010008_000.jpg
3190401072;3721;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000000103002006_000.jpg
3220474517;5897;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000010103001017_000.jpg
3220474479;12946;L131;PSP_EXTRATLEITIMPL_030726_0121_20000000018753012005_000.jpg
3171405024;265117;NA;PSP_EXTRATLEITIMPL_030726_0121_00000000000211788229_000.jpg
3242933485;10547;T181;PSP_EXTRATLEITIMPL_030726_0121_20000000001053007010_000.jpg
3232887167;12443;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000009253004006_000.jpg
3220474720;29438;NA;NA
3242651129;15221;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000018003025010_000.jpg
91400731;11205;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000015002996005_000.jpg
3222409003;23772;T111;PSP_EXTRATLEITIMPL_030726_0121_20000000001953021010_000.jpg
NQ22517;35048;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000013952998007_000.jpg
3194024621;59182;T181;PSP_EXTRATLEITIMPL_030726_0121_20000000016803022003_000.jpg
3193278034;89991;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000016253004008_000.jpg
3220229997;22494;T181;PSP_EXTRATLEITIMPL_030726_0121_20000000018153009010_000.jpg
MG47983;64138;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000019753012003_000.jpg
3212496196;14672;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000014503002007_000.jpg
3201616360;53369;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000003353001014_000.jpg
3212496978;12128;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000011403015010_000.jpg
3220249998;28118;T181;PSP_EXTRATLEITIMPL_030726_0121_20000000011503008006_000.jpg
3203909119;53324;T181;PSP_EXTRATLEITIMPL_030726_0121_20000000001102997145_000.jpg
3221516230;9019;NA;NA
3153696518;219451;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000010753003224_000.jpg
3203786807;22172;T181;PSP_EXTRATLEITIMPL_030726_0121_20000000018052998179_000.jpg
3220229962;8377;T181;PSP_EXTRATLEITIMPL_030726_0121_20000000016252995157_000.jpg
3223350991;29444;T181;PSP_EXTRATLEITIMPL_030726_0121_20000000009853007200_000.jpg
112271B;53080;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000014053006068_000.jpg
3170271938;92231;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000013502999151_000.jpg
3193356477;24236;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000001603013215_000.jpg
3191037811;108257;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000006003006129_000.jpg
3204369096;16627;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000012103004276_000.jpg
3223840212;145815;NA;NA
40311211;48888;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000017602998359_000.jpg
3170846094;37517;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000016953014318_000.jpg
90658913;77422;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000008902992298_000.jpg
3220258148;38301;T181;PSP_EXTRATLEITIMPL_030726_0121_20000000019903018256_000.jpg
3220960284;26919;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000008853001278_000.jpg
3212365342;69224;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000007703008282_000.jpg
3242528513;7206;T181;PSP_EXTRATLEITIMPL_030726_0121_20000000004953025482_000.jpg
3220250384;98791;T181;PSP_EXTRATLEITIMPL_030726_0121_20000000018253001301_000.jpg
3193224503;84316;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000018253001297_000.jpg
3212432279;24053;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000001703000319_000.jpg
3201702339;36158;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000005353014274_000.jpg
3201702312;53054;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000016402996275_000.jpg
3212496277;22971;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000006303009222_000.jpg
6251127423/3220242616;26046;T181;PSP_EXTRATLEITIMPL_030726_0121_20000000009853007199_000.jpg
5259102687/3171404966;2495;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000018503004183_000.jpg
E76661;10750;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000002903010208_000.jpg
91251892;58359;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000004303009213_000.jpg
3212502331;32294;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000014452993082_000.jpg
3161427429;181945;NA;NA
3203909542;72454;T181;PSP_EXTRATLEITIMPL_030726_0121_20000000012203000052_000.jpg
3212431400;48797;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000007703010142_000.jpg
3211549261;18639;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000007553003100_000.jpg
3211130422;76211;T181;PSP_EXTRATLEITIMPL_030726_0121_20000000008703007182_000.jpg
630037891;19069;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000009003004204_000.jpg
60345252;51087;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000001803024129_000.jpg
51662229;82687;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000004853026362_000.jpg
26152B;36195;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000004353016220_000.jpg
3131699025;38391;NA;NA
3241532371;18396;T181;NA
3233314985;100;M141;NA
3182332053;6038;M141;PSP_EXTRATLEITIMPL_030726_0121_20000000011752973963_000.jpg
3120362878;58691;M141;NA
3180985807;24921;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000016002970936_000.jpg
3130337421;189387;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000001103002012_000.jpg
3211144911;75110;T181;PSP_EXTRATLEITIMPL_030726_0121_20000000009353007190_000.jpg
127525B;12123;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000011102983508_000.jpg
3192842084;29;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000016603017537_000.jpg
3224271858;5007;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000000202982542_000.jpg
3211130961;30869;T181;PSP_EXTRATLEITIMPL_030726_0121_20000000019303003560_000.jpg
3222395452;493;P111;PSP_EXTRATLEITIMPL_030726_0121_20000000009302991539_000.jpg
3171266822;628998;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000002352998566_000.jpg
B68368;31132;NA;NA
62543035;11077;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000016202985548_000.jpg
3171375273;148739;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000007853000537_000.jpg
6251217830/6251365561;4329;NA;NA
3181705999;228298;T181;NA
3172776743/5257485872/3172776743/3245116828/018180B;18767;NA;NA
3225110645;36104;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000017853012446_000.jpg
3243692066/51346483;14672;L101;PSP_EXTRATLEITIMPL_030726_0121_20000000015402990365_000.jpg
3192208911;116906;T181;PSP_EXTRATLEITIMPL_030726_0121_20000000019002999343_000.jpg
3190400416;115726;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000006553001679_000.jpg
62544260;73653;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000009852987792_000.jpg
3121333634;89239;NA;NA
3190357715;45149;NA;NA
3200696602;7384;B131;PSP_EXTRATLEITIMPL_030726_0121_20000000015252994605_000.jpg
3241194549;3950;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000002552986712_000.jpg
3211538855;185801;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000010002990650_000.jpg
3193278115;63075;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000010352990579_000.jpg
3193749410;11995;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000018402990714_000.jpg
3225123240;30204;NA;NA
6251214725/3132319447;4267;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000007252994691_000.jpg
3241580716;687521;NA;NA
3223325156;28373;T181;PSP_EXTRATLEITIMPL_030726_0121_20000000001202991629_000.jpg
B52822;18686;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000009502986627_000.jpg
3150168286;499950;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000013252978564_000.jpg
3242541129;6026;R111;PSP_EXTRATLEITIMPL_030726_0121_20000000004703013732_000.jpg
3212590257;24945;T181;PSP_EXTRATLEITIMPL_030726_0121_20000000018452998448_000.jpg
3243424550;40270;NA;NA
3244283844;6165;T181;PSP_EXTRATLEITIMPL_030726_0121_20000000016152984601_000.jpg
3244191630/82094270;39980;NA;NA
3212500789;121035;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000004502989875_000.jpg
3242541650;39868;T181;PSP_EXTRATLEITIMPL_030726_0121_20000000000702971687_000.jpg
3220373109;30227;T181;PSP_EXTRATLEITIMPL_030726_0121_20000000006552994747_000.jpg
3193405214;66661;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000001403011300_000.jpg
3120374523;15533;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000002303012273_000.jpg
3225153930;34245;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000003952999325_000.jpg
L16749;85835;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000018903012249_000.jpg
3182514950;78352;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000018453006274_000.jpg
3220249793;148499;T181;PSP_EXTRATLEITIMPL_030726_0121_20000000001803004862_000.jpg
3010165298;45856;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000019802997828_000.jpg
3150465388;84624;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000007752987875_000.jpg
3191079689;92543;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000018352985864_000.jpg
3161860378;156;M141;PSP_EXTRATLEITIMPL_030726_0121_20000000012402974789_000.jpg
3191782347;46530;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000005652982861_000.jpg
3171416492;224570;NA;NA
3191779516;7770;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000000952986504_000.jpg
3231107230;21319;T181;PSP_EXTRATLEITIMPL_030726_0121_20000000019303005493_000.jpg
3193749541;4515;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000016302993548_000.jpg
3212246700;756;P111;PSP_EXTRATLEITIMPL_030726_0121_20000000005153019544_000.jpg
30432290;11500;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000017303020395_000.jpg
3190358843;31906;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000010102994360_000.jpg
3233465053;35442;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000014652999244_000.jpg
3212590109;63446;T181;PSP_EXTRATLEITIMPL_030726_0121_20000000008303005205_000.jpg
41329238;4430;NA;NA
91303876;28109;NA;NA
3010099966;62425;NA;NA
6250636871/3232907605;20056;M141;NA
48185B;72698;NA;NA
3245109619/3242651099;9541;T161;PSP_EXTRATLEITIMPL_030726_0121_20000000006502993974_001.jpg
3140867151;454485;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000012552999059_000.jpg
3010056726;69575;T111;PSP_EXTRATLEITIMPL_030726_0121_20000000002853009022_000.jpg
3132252741;322755;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000018902986965_000.jpg
6251215624/3120426493;1587;NA;NA
139163B;88137;T111;NA
62544457;11560;NA;NA
138785B;52852;NA;NA
3194021770;114150;T181;NA
3192462982;75652;NA;NA
3220579297;1413;NA;NA
3160993528;230036;NA;NA
61691022;32531;NA;NA
3140636796;277371;NA;NA
116597B;24077;NA;NA
3190376361;77485;NA;NA
3230367093;24725;NA;NA
3191114026;312050;NA;NA
3171822814;143286;NA;NA
3225331749;4094;NA;NA
60226733;33205;NA;NA
3225068770;34241;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000015952996154_000.jpg
3190386049;104648;NA;NA
3212576734;34352;T181;PSP_EXTRATLEITIMPL_030726_0121_20000000009353009136_000.jpg
3223325270;10060;T181;PSP_EXTRATLEITIMPL_030726_0121_20000000004553014155_000.jpg
3122014800;26811;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000015952997094_000.jpg
3190633798;2266;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000004453031158_000.jpg
61933263;89357;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000010602999079_000.jpg
37315B;46606;T111;PSP_EXTRATLEITIMPL_030726_0121_20000000015952997095_000.jpg
3210598668;22502;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000017602996400_000.jpg
3212308780;315668;NA;NA
3221418890;3604;NA;NA
40503382;62028;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000017752995807_000.jpg
3180659080;86821;T181;PSP_EXTRATLEITIMPL_030726_0121_20000000000353005311_000.jpg
3223435938;82248;NA;NA
3245110501/3172759490;4043;T181;PSP_EXTRATLEITIMPL_030726_0121_20000000000202984516_000.jpg
3190921890;30790;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000016552994534_000.jpg
3192209314;121815;T181;PSP_EXTRATLEITIMPL_030726_0121_20000000012702993509_000.jpg
3203788338;6744;T181;PSP_EXTRATLEITIMPL_030726_0121_20000000000452968982_000.jpg
3193462706;14912;L101;PSP_EXTRATLEITIMPL_030726_0121_20000000019952995682_000.jpg
3212308772;389095;NA;NA
3230085276;206298;NA;NA
3161428808;611017;NA;NA
3171368420;559388;NA;NA
3011122264;10986;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000018103010290_000.jpg
3142463635;500;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000004403003384_000.jpg
3154225853;40222;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000001303008431_000.jpg
3230855357;17820;NA;NA
3222965208;1987;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000014452994235_000.jpg
3203909356;129986;T181;PSP_EXTRATLEITIMPL_030726_0121_20000000012452971850_000.jpg
3190186988;925;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000000102976740_000.jpg
3245109562/3245172701/3241338761;12400;T181;PSP_EXTRATLEITIMPL_030726_0121_20000000006752987902_000.jpg
3214295945;61627;T181;PSP_EXTRATLEITIMPL_030726_0121_20000000011002991617_000.jpg
3232614187;43018;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000012302988735_000.jpg
3242541722/3220478377;13567;T181;PSP_EXTRATLEITIMPL_030726_0121_20000000012802999384_000.jpg
3221418793;3506;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000008402989353_000.jpg
80169876;45363;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000003553011370_000.jpg
3221244264;2748;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000005353008525_000.jpg
5257800409/61346791;1349;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000019753002409_000.jpg
3224709136;96739;T181;NA
3181692218;573986;NA;NA
3181697783;320319;T181;PSP_EXTRATLEITIMPL_030726_0121_20000000013103010092_000.jpg
3181697791;301287;NA;NA
3194016777;116681;T181;PSP_EXTRATLEITIMPL_030726_0121_20000000008902999140_000.jpg
3194034007;106262;T181;PSP_EXTRATLEITIMPL_030726_0121_20000000014952986295_000.jpg
NF61568;29860;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000010053009250_000.jpg
80377029;1544;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000012402991455_000.jpg
3242530895;19015;T181;NA
3242321579;8038;T181;PSP_EXTRATLEITIMPL_030726_0121_20000000004102988729_000.jpg
70055651;41745;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000000152979775_000.jpg
3180852580;3158;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000012503012144_000.jpg
3161353239;8435;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000008653006401_000.jpg
3181686129;654254;NA;NA
3231746306;140675;NA;NA
3152228405;290399;NA;NA
3152230965;48581;NA;NA
40024069;21321;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000000602996134_000.jpg
50010457;15;P111;PSP_EXTRATLEITIMPL_030726_0121_20000000012103008137_000.jpg
3170728148;7932;L101;PSP_EXTRATLEITIMPL_030726_0121_20000000011902989446_000.jpg
3244202836/3242810154;3863;T181;PSP_EXTRATLEITIMPL_030726_0121_20000000016152991465_000.jpg
5257821716/60939560;464;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000015952985568_000.jpg
660078401;1365;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000000102988531_000.jpg
3221116746;1879;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000007702992597_000.jpg
3120909729;7735;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000009952993004_000.jpg
61590862;13749;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000011202999349_000.jpg
3152228383;5249;NA;NA
5256225028/3212680175;16368;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000005003017399_000.jpg
3190446068;18486;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000017803014378_000.jpg
3181695390;207332;NA;NA
E84390;296142;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000017453004348_000.jpg
3192989816;33367;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000006803007312_000.jpg
3191553917;7238;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000006853016490_000.jpg
3211907435;6;P111;PSP_EXTRATLEITIMPL_030726_0121_20000000017703009570_000.jpg
3220335800;24717;T181;PSP_EXTRATLEITIMPL_030726_0121_20000000014402991391_000.jpg
3244190633;13282;NA;NA
3231115705;11061;T181;PSP_EXTRATLEITIMPL_030726_0121_20000000019453012270_000.jpg
3204272009;24401;T181;PSP_EXTRATLEITIMPL_030726_0121_20000000005552979965_000.jpg
3140241902;11012;NA;NA
3214299177;220196;NA;NA
5255958390/5256973148/5255958390/3220261270;33609;NA;NA
3152200233;37433;NA;NA
3244195384/3154672930;8450;T181;PSP_EXTRATLEITIMPL_030726_0121_20000000000402991542_000.jpg
3190365670;88198;T181;PSP_EXTRATLEITIMPL_030726_0121_20000000008352992648_000.jpg
90002066;867606;NA;NA
3182976740;6352;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000003352985562_000.jpg
5260097433;450;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000011402995620_000.jpg
3130462919;108;P111;PSP_EXTRATLEITIMPL_030726_0121_20000000002502997743_000.jpg
3180503683;76485;T181;PSP_EXTRATLEITIMPL_030726_0121_20000000015152990702_000.jpg
3170587951;21416;L101;PSP_EXTRATLEITIMPL_030726_0121_20000000007402987656_000.jpg
3242302620/3230559863;5388;T181;PSP_EXTRATLEITIMPL_030726_0121_20000000017503000661_000.jpg
3202542270;1389;L101;PSP_EXTRATLEITIMPL_030726_0121_20000000015002978663_000.jpg
3180661874;214323;NA;NA
3244186873/3180659047;40450;NA;NA
3160335091;286706;NA;NA
3171415461;340602;NA;NA
3230089247;123023;NA;NA
3223431088;180060;T181;PSP_EXTRATLEITIMPL_030726_0121_20000000013502994457_000.jpg
3181708785;115209;NA;NA
3223437051;55543;NA;NA
3223839915;75456;NA;NA
3245076303;79267;NA;NA
3212269050;3529;L101;PSP_EXTRATLEITIMPL_030726_0121_20000000011252975756_000.jpg
6251618516/3121657057;20721;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000000102978745_000.jpg
5257903682/3193631214;9095;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000019852989754_000.jpg
3131314751;17077;L101;PSP_EXTRATLEITIMPL_030726_0121_20000000001603001735_000.jpg
3190766712;11928;B111;PSP_EXTRATLEITIMPL_030726_0121_20000000000952979618_000.jpg
5256670196/3221669400;3399;T181;PSP_EXTRATLEITIMPL_030726_0121_20000000019152994678_000.jpg
3233366853;2163;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000003452998539_000.jpg
3211129742;57623;T181;PSP_EXTRATLEITIMPL_030726_0121_20000000012402998039_000.jpg
3151548988;0;P111;PSP_EXTRATLEITIMPL_030726_0121_20000000015253000533_000.jpg
80160984;13813;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000001603000612_000.jpg
3244192377;114363;NA;NA
3140806535;31960;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000016102990156_000.jpg
3154757324;27328;L131;PSP_EXTRATLEITIMPL_030726_0121_20000000003802996724_000.jpg
3150807580;186496;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000005453003257_000.jpg
3225142601;17298;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000018103006529_000.jpg
6251245051;917;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000009902996528_000.jpg
3243918447;9320;NA;NA
3190305677;27251;NA;NA
3193213277;171793;T181;PSP_EXTRATLEITIMPL_030726_0121_20000000009102996209_000.jpg
3220369918;30890;T181;PSP_EXTRATLEITIMPL_030726_0121_20000000002353007221_000.jpg
3220351733;21714;T181;NA
3132324181;199276;NA;NA
5260379102/3201792150;1764;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000006902993493_000.jpg
3192464535;123498;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000017303011527_000.jpg
3241590479;9170;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000008402976600_000.jpg
6251407930;299;NA;NA
3160876890;5910;L101;PSP_EXTRATLEITIMPL_030726_0121_20000000005003017398_000.jpg
5257566627/60467781;3885;P111;PSP_EXTRATLEITIMPL_030726_0121_20000000008653007342_000.jpg
6251612143/3243774518;1831;T181;PSP_EXTRATLEITIMPL_030726_0121_20000000012902983553_000.jpg
3211173369;46622;T181;PSP_EXTRATLEITIMPL_030726_0121_20000000017253005575_000.jpg
3244262804/3241074047;8058;T181;PSP_EXTRATLEITIMPL_030726_0121_20000000005902995537_000.jpg
3204986540;199;L131;PSP_EXTRATLEITIMPL_030726_0121_20000000001403000506_000.jpg
3200318152;18015;NA;NA
5252367936/3133192955;717;NA;NA
3133163769;1174;T181;NA
6251125501/3243904101/3221160656;1352;T181;PSP_EXTRATLEITIMPL_030726_0121_20000000002852995611_000.jpg
630014468;61714;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000016603017539_000.jpg
3153534828;7547;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000012702994483_000.jpg
3226106072;6954;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000019002987586_000.jpg
5255953291/3245127471/5255953291/40172130;16767;NA;NA
136941B;76227;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000012202988528_000.jpg
3211173482;17467;T181;PSP_EXTRATLEITIMPL_030726_0121_20000000005452985653_000.jpg
91025434;1937;P111;PSP_EXTRATLEITIMPL_030726_0121_20000000006352998491_000.jpg
3154648398;56247;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000000952965962_000.jpg
3204719143;4755;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000009553001087_000.jpg
3214296356;40924;T181;PSP_EXTRATLEITIMPL_030726_0121_20000000001052982754_000.jpg
3220284505;11325;T181;PSP_EXTRATLEITIMPL_030726_0121_20000000018152982814_000.jpg
91429144;18820;L101;PSP_EXTRATLEITIMPL_030726_0121_20000000014502975809_000.jpg
3223264084;1483;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000005202998803_000.jpg
3130003876;252125;NA;PSP_EXTRATLEITIMPL_030726_0121_20000000005153005881_000.jpg
3230087163;14296;NA;NA
