Numero do medidor;Posicao do medidor lida;Nota de Leitura Atual;Foto do medidor
L23172;28908;NA;PSP_EXTRATLEITIMPL_200526_0352_20000000019202964849_000.jpg
V00257;28968;L101;PSP_EXTRATLEITIMPL_200526_0352_20000000005852955952_000.jpg
V00283;19437;NA;PSP_EXTRATLEITIMPL_200526_0352_20000000016002945920_000.jpg
40937404;19;B111;PSP_EXTRATLEITIMPL_200526_0352_20000000002602971876_000.jpg
3224234588;908;NA;PSP_EXTRATLEITIMPL_200526_0352_20000000009952952761_000.jpg
51300122;19583;NA;PSP_EXTRATLEITIMPL_200526_0352_20000000006052970705_000.jpg
3181753853;62430;NA;PSP_EXTRATLEITIMPL_200526_0352_20000000017502979716_000.jpg
3200963910;31931;NA;PSP_EXTRATLEITIMPL_200526_0352_20000000019502965895_000.jpg
3205243169;2264;T111;PSP_EXTRATLEITIMPL_200526_0352_20000000003052967914_000.jpg
3193573435;5296;NA;PSP_EXTRATLEITIMPL_200526_0352_20000000019502974595_000.jpg
3200428934;24007;T181;PSP_EXTRATLEITIMPL_200526_0352_20000000011252940946_000.jpg
61680020;63326;NA;PSP_EXTRATLEITIMPL_200526_0352_20000000017502980715_000.jpg
3244282554/71100600;3775;T181;NA
3232381972;0;P111;PSP_EXTRATLEITIMPL_200526_0352_20000000008902964625_000.jpg
MC14041;18509;NA;PSP_EXTRATLEITIMPL_200526_0352_20000000010352979289_000.jpg
V84759;11;P111;PSP_EXTRATLEITIMPL_200526_0352_20000000006802987241_000.jpg
3211124848;64570;T181;PSP_EXTRATLEITIMPL_200526_0352_20000000002402967771_000.jpg
3223265633;35899;NA;PSP_EXTRATLEITIMPL_200526_0352_20000000012652966782_000.jpg
3241171506;13937;T181;PSP_EXTRATLEITIMPL_200526_0352_20000000014802973690_000.jpg
3190944785;13897;NA;PSP_EXTRATLEITIMPL_200526_0352_20000000019552986724_000.jpg
3200753118;17162;NA;PSP_EXTRATLEITIMPL_200526_0352_20000000015052954742_000.jpg
3202580687;4358;NA;PSP_EXTRATLEITIMPL_200526_0352_20000000009202971744_000.jpg
3212539936;12144;T181;PSP_EXTRATLEITIMPL_200526_0352_20000000009702957757_000.jpg
3224601378;2246;T181;PSP_EXTRATLEITIMPL_200526_0352_20000000009852975801_000.jpg
3230024927;16098;T181;PSP_EXTRATLEITIMPL_200526_0352_20000000007202980599_000.jpg
3204184991;22566;NA;PSP_EXTRATLEITIMPL_200526_0352_20000000002002980925_000.jpg
3213128280;4513;NA;NA
3241570745;7710;T181;PSP_EXTRATLEITIMPL_200526_0352_20000000014252970142_000.jpg
3131090373;35878;NA;PSP_EXTRATLEITIMPL_200526_0352_20000000017152996371_000.jpg
3230141800;4627;NA;PSP_EXTRATLEITIMPL_200526_0352_20000000019302986335_000.jpg
3203776615;19559;T181;PSP_EXTRATLEITIMPL_200526_0352_20000000015952971308_000.jpg
NU00393;6676;NA;NA
91578620;67146;T111;PSP_EXTRATLEITIMPL_200526_0352_20000000013002946867_000.jpg
60717435;60584;NA;PSP_EXTRATLEITIMPL_200526_0352_20000000014302965736_000.jpg
50728439;51;P111;PSP_EXTRATLEITIMPL_200526_0352_20000000017452980558_000.jpg
80596456;49956;T111;PSP_EXTRATLEITIMPL_200526_0352_20000000001002970249_000.jpg
30355245;41630;NA;PSP_EXTRATLEITIMPL_200526_0352_20000000000552964545_000.jpg
3225809800;215;NA;PSP_EXTRATLEITIMPL_200526_0352_20000000000352965939_000.jpg
3193966518;253241;NA;PSP_EXTRATLEITIMPL_200526_0352_20000000009102975085_000.jpg
D05334;13;P111;PSP_EXTRATLEITIMPL_200526_0352_20000000017052997044_000.jpg
3223383202;6755;T181;PSP_EXTRATLEITIMPL_200526_0352_20000000004853002601_000.jpg
3233377740;28239;NA;NA
3191996797;23292;NA;NA
3172350444;175029;T181;PSP_EXTRATLEITIMPL_200526_0352_20000000013652949936_000.jpg
L47306;3895;NA;PSP_EXTRATLEITIMPL_200526_0352_20000000007552973589_000.jpg
3212517576;49912;NA;NA
3223839419;69873;NA;PSP_EXTRATLEITIMPL_200526_0352_20000000016552969627_000.jpg
91521113;15;P111;PSP_EXTRATLEITIMPL_200526_0352_20000000014852973124_000.jpg
3221709011;7;NA;PSP_EXTRATLEITIMPL_200526_0352_20000000015702955832_000.jpg
50132269;0;P111;PSP_EXTRATLEITIMPL_200526_0352_20000000000652975134_000.jpg
3010056364;59794;NA;PSP_EXTRATLEITIMPL_200526_0352_20000000003402957978_000.jpg
3171086212;10706;NA;PSP_EXTRATLEITIMPL_200526_0352_20000000002452967993_000.jpg
3191181181;8441;NA;PSP_EXTRATLEITIMPL_200526_0352_20000000015502960807_000.jpg
3131851218;44314;NA;PSP_EXTRATLEITIMPL_200526_0352_20000000001652975766_000.jpg
80813740;94437;NA;PSP_EXTRATLEITIMPL_200526_0352_20000000015602976501_000.jpg
3194014774;205631;T181;PSP_EXTRATLEITIMPL_200526_0352_20000000016652989567_000.jpg
3190205036;120;L101;PSP_EXTRATLEITIMPL_200526_0352_20000000002252983569_000.jpg
60742685;66880;NA;PSP_EXTRATLEITIMPL_200526_0352_20000000019602977542_000.jpg
40927778;71768;NA;PSP_EXTRATLEITIMPL_200526_0352_20000000006352964981_000.jpg
40072527;49040;NA;PSP_EXTRATLEITIMPL_200526_0352_20000000008052962708_000.jpg
NF53741;41234;NA;PSP_EXTRATLEITIMPL_200526_0352_20000000006552964949_000.jpg
3221359380;6479;NA;PSP_EXTRATLEITIMPL_200526_0352_20000000006952965912_000.jpg
5257952136/90564617;23;NA;PSP_EXTRATLEITIMPL_200526_0352_20000000009052947917_000.jpg
71146006;26179;L101;NA
80041004;2317;P111;NA
3170651021;126;NA;PSP_EXTRATLEITIMPL_200526_0352_20000000004753001236_000.jpg
3132312493;8667;NA;PSP_EXTRATLEITIMPL_200526_0352_20000000014302962775_000.jpg
3193246620;40899;NA;PSP_EXTRATLEITIMPL_200526_0352_20000000005153007008_000.jpg
G65977;2014;NA;PSP_EXTRATLEITIMPL_200526_0352_20000000017702971954_000.jpg
3192071681;9173;NA;NA
C24117;4194;NA;PSP_EXTRATLEITIMPL_200526_0352_20000000017752993150_000.jpg
3204599326;33491;T181;PSP_EXTRATLEITIMPL_200526_0352_20000000014702977031_000.jpg
V54000;17705;L101;PSP_EXTRATLEITIMPL_200526_0352_20000000014152948966_000.jpg
30184602;7617;L101;PSP_EXTRATLEITIMPL_200526_0352_20000000006602972870_000.jpg
097847B;37075;L131;PSP_EXTRATLEITIMPL_200526_0352_20000000016052958994_000.jpg
3180505520;420972;NA;NA
3194032527;52328;T181;PSP_EXTRATLEITIMPL_200526_0352_20000000013702967724_000.jpg
3220260886;61569;T181;PSP_EXTRATLEITIMPL_200526_0352_20000000017852984681_000.jpg
6251615290/3243622963/MH18993;971;NA;PSP_EXTRATLEITIMPL_200526_0352_20000000000202955778_000.jpg
5256601810/3152090225;837;NA;PSP_EXTRATLEITIMPL_200526_0352_20000000016602978935_000.jpg
3244278344;6903;T181;PSP_EXTRATLEITIMPL_200526_0352_20000000019152966895_000.jpg
91480786;4253;NA;PSP_EXTRATLEITIMPL_200526_0352_20000000001252979598_000.jpg
3210708927;1174;P111;PSP_EXTRATLEITIMPL_200526_0352_20000000004552985351_000.jpg
3151551067;9459;L101;PSP_EXTRATLEITIMPL_200526_0352_20000000018502980368_000.jpg
3241172243;5438;T181;PSP_EXTRATLEITIMPL_200526_0352_20000000015552946804_000.jpg
3243784734;9629;T181;PSP_EXTRATLEITIMPL_200526_0352_20000000012902951938_000.jpg
40139478;35312;NA;PSP_EXTRATLEITIMPL_200526_0352_20000000005252986988_000.jpg
3242173944;205;L101;PSP_EXTRATLEITIMPL_200526_0352_20000000000252976844_000.jpg
3221072536;6905;L101;PSP_EXTRATLEITIMPL_200526_0352_20000000003752963805_000.jpg
176305;4743;L101;PSP_EXTRATLEITIMPL_200526_0352_20000000001552975823_000.jpg
80747500;45;NA;PSP_EXTRATLEITIMPL_200526_0352_20000000007902968867_000.jpg
5256494789/3160304773;5544;T181;PSP_EXTRATLEITIMPL_200526_0352_20000000002402964838_000.jpg
5257615164/3011189853;956;NA;PSP_EXTRATLEITIMPL_200526_0352_20000000012352954793_000.jpg
40732896;81376;NA;PSP_EXTRATLEITIMPL_200526_0352_20000000010552973525_000.jpg
3193964280;156245;NA;PSP_EXTRATLEITIMPL_200526_0352_20000000019102980531_000.jpg
3192994453;7676;NA;PSP_EXTRATLEITIMPL_200526_0352_20000000016252964731_000.jpg
61919880;73405;NA;PSP_EXTRATLEITIMPL_200526_0352_20000000012052972699_000.jpg
3154146384;33986;NA;PSP_EXTRATLEITIMPL_200526_0352_20000000017602968800_000.jpg
3192493888;2417;NA;NA
3130380769;14349;NA;NA
3201771810;34813;NA;PSP_EXTRATLEITIMPL_200526_0352_20000000013002948790_000.jpg
3011125596;767;P111;PSP_EXTRATLEITIMPL_200526_0352_20000000003902964846_000.jpg
3200667548;12744;L101;PSP_EXTRATLEITIMPL_200526_0352_20000000007352959965_000.jpg
30282159;24652;L101;PSP_EXTRATLEITIMPL_200526_0352_20000000007302978313_000.jpg
3203778650;68978;T181;NA
3213165428;11715;NA;PSP_EXTRATLEITIMPL_200526_0352_20000000011702969436_000.jpg
3201714698;124476;NA;PSP_EXTRATLEITIMPL_200526_0352_20000000016402947928_000.jpg
3220263850;68978;T181;PSP_EXTRATLEITIMPL_200526_0352_20000000014552952914_000.jpg
3202385477;2137;NA;PSP_EXTRATLEITIMPL_200526_0352_20000000012302968919_000.jpg
640026553;11258;NA;PSP_EXTRATLEITIMPL_200526_0352_20000000009652951982_000.jpg
3150507838;8921;L101;PSP_EXTRATLEITIMPL_200526_0352_20000000001502960919_000.jpg
3201574462;4077;T181;PSP_EXTRATLEITIMPL_200526_0352_00000000000211737130_001.jpg
3141434763;24510;L101;PSP_EXTRATLEITIMPL_200526_0352_20000000001452995052_000.jpg
3242302779/3221146432;4784;T181;PSP_EXTRATLEITIMPL_200526_0352_20000000017202984271_000.jpg
3231981380;1567;NA;PSP_EXTRATLEITIMPL_200526_0352_20000000018652997318_000.jpg
P39302;76667;NA;PSP_EXTRATLEITIMPL_200526_0352_20000000019902982786_000.jpg
3231115535;90171;NA;PSP_EXTRATLEITIMPL_200526_0352_20000000009402958680_000.jpg
82657827;39482;NA;PSP_EXTRATLEITIMPL_200526_0352_20000000014852970307_000.jpg
3231115926;78476;NA;PSP_EXTRATLEITIMPL_200526_0352_20000000017952955994_000.jpg
3154846173;102598;NA;PSP_EXTRATLEITIMPL_200526_0352_20000000008402954816_000.jpg
5257845577/3212704708;2004;NA;PSP_EXTRATLEITIMPL_200526_0352_20000000007102975468_000.jpg
3212583854;12502;NA;PSP_EXTRATLEITIMPL_200526_0352_20000000019602979472_000.jpg
3172127630;12502;NA;PSP_EXTRATLEITIMPL_200526_0352_20000000018402976654_000.jpg
5257921311/3010255395;136;NA;PSP_EXTRATLEITIMPL_200526_0352_20000000000152974334_000.jpg
3223326969;16307;T181;PSP_EXTRATLEITIMPL_200526_0352_20000000006052978321_000.jpg
3205118437;6133;L101;PSP_EXTRATLEITIMPL_200526_0352_20000000015652970377_000.jpg
3244195546/3243851059/83202483;4333;T181;PSP_EXTRATLEITIMPL_200526_0352_20000000017502988388_000.jpg
3211438893;26861;NA;PSP_EXTRATLEITIMPL_200526_0352_20000000019202984358_000.jpg
3225110319;14958;T181;PSP_EXTRATLEITIMPL_200526_0352_20000000010452944960_000.jpg
5257992588/3201076829;3839;NA;PSP_EXTRATLEITIMPL_200526_0352_20000000008752947931_000.jpg
3242679821/3231022952;3807;T181;PSP_EXTRATLEITIMPL_200526_0352_20000000010352952933_000.jpg
3183262318;81369;NA;PSP_EXTRATLEITIMPL_200526_0352_20000000012302957950_000.jpg
3202484440;45;P111;PSP_EXTRATLEITIMPL_200526_0352_20000000017852970960_000.jpg
3121412674;16268;L101;PSP_EXTRATLEITIMPL_200526_0352_20000000006952958948_000.jpg
3210321992;650;P111;PSP_EXTRATLEITIMPL_200526_0352_20000000005002971923_000.jpg
3225005914;37627;T181;PSP_EXTRATLEITIMPL_200526_0352_20000000015252990123_000.jpg
3200430947;25872;T181;PSP_EXTRATLEITIMPL_200526_0352_20000000012452970125_000.jpg
3243784343/3221668668;3905;T181;PSP_EXTRATLEITIMPL_200526_0352_20000000005752950995_000.jpg
3180505333;29;NA;NA
3241203335/3121038802;30190;NA;PSP_EXTRATLEITIMPL_200526_0352_20000000018152977365_001.jpg
3203778618;18921;T181;PSP_EXTRATLEITIMPL_200526_0352_20000000011602963619_000.jpg
3223326764;10062;T181;PSP_EXTRATLEITIMPL_200526_0352_20000000019802989613_000.jpg
90614150;84937;NA;PSP_EXTRATLEITIMPL_200526_0352_20000000013902957901_000.jpg
3220449687;31290;NA;PSP_EXTRATLEITIMPL_200526_0352_20000000019952992005_000.jpg
3200815636;88928;NA;PSP_EXTRATLEITIMPL_200526_0352_20000000013902957902_000.jpg
3170275070;81181;NA;PSP_EXTRATLEITIMPL_200526_0352_20000000004752985930_000.jpg
3242520482;35186;T181;PSP_EXTRATLEITIMPL_200526_0352_20000000001052970637_000.jpg
650008413;17859;NA;PSP_EXTRATLEITIMPL_200526_0352_20000000007602955945_000.jpg
3203940849;24803;T181;PSP_EXTRATLEITIMPL_200526_0352_20000000002902974886_000.jpg
L80305;0;P111;PSP_EXTRATLEITIMPL_200526_0352_20000000007902962841_000.jpg
3243617153/MH17833;24;T111;PSP_EXTRATLEITIMPL_200526_0352_20000000010052985322_000.jpg
70582511;45587;T111;PSP_EXTRATLEITIMPL_200526_0352_20000000013002960233_000.jpg
3232922930;98572;NA;PSP_EXTRATLEITIMPL_200526_0352_20000000008902948918_000.jpg
3212624828;134880;NA;PSP_EXTRATLEITIMPL_200526_0352_20000000003852957989_000.jpg
3242290126;11878;T181;PSP_EXTRATLEITIMPL_200526_0352_20000000001852972832_000.jpg
3222343037;29218;NA;PSP_EXTRATLEITIMPL_200526_0352_20000000007052983568_000.jpg
3171765942;166;NA;PSP_EXTRATLEITIMPL_200526_0352_20000000001202955875_000.jpg
3212447225;41539;NA;PSP_EXTRATLEITIMPL_200526_0352_20000000017252986615_000.jpg
3213369392;491;NA;PSP_EXTRATLEITIMPL_200526_0352_20000000013152970589_000.jpg
3243522942/MB96913;23;P111;PSP_EXTRATLEITIMPL_200526_0352_20000000012602959931_000.jpg
40758941;35508;NA;PSP_EXTRATLEITIMPL_200526_0352_20000000007802958991_000.jpg
3225425638;3244;NA;PSP_EXTRATLEITIMPL_200526_0352_20000000007202967862_000.jpg
3171609380;8076;NA;PSP_EXTRATLEITIMPL_200526_0352_20000000011802964876_000.jpg
3220259390;11429;T181;PSP_EXTRATLEITIMPL_200526_0352_20000000005003002003_000.jpg
3222735415;15375;T181;PSP_EXTRATLEITIMPL_200526_0352_20000000006102964855_000.jpg
N28232;42936;L101;PSP_EXTRATLEITIMPL_200526_0352_20000000015552952767_000.jpg
61378081;0;P111;PSP_EXTRATLEITIMPL_200526_0352_20000000007052982505_000.jpg
50450147;90651;NA;NA
3212372977;119913;NA;PSP_EXTRATLEITIMPL_200526_0352_20000000005302973949_000.jpg
50427307;69413;NA;PSP_EXTRATLEITIMPL_200526_0352_20000000004203000016_000.jpg
640305053;34147;NA;PSP_EXTRATLEITIMPL_200526_0352_20000000004902993054_000.jpg
3223332365;10723;T181;PSP_EXTRATLEITIMPL_200526_0352_20000000019752962901_000.jpg
5257127844/3140755663;814;NA;PSP_EXTRATLEITIMPL_200526_0352_20000000015902984311_000.jpg
B45367;64173;NA;PSP_EXTRATLEITIMPL_200526_0352_20000000002852990007_000.jpg
3201511703;35716;NA;PSP_EXTRATLEITIMPL_200526_0352_20000000016702998439_000.jpg
3194028333;185610;T181;PSP_EXTRATLEITIMPL_200526_0352_20000000017252991408_000.jpg
3244200060;12370;T181;PSP_EXTRATLEITIMPL_200526_0352_20000000015302993314_000.jpg
3214199032;105790;NA;PSP_EXTRATLEITIMPL_200526_0352_20000000017502987357_000.jpg
3191070150;1232;P111;PSP_EXTRATLEITIMPL_200526_0352_20000000006602990347_000.jpg
70967B;58053;NA;PSP_EXTRATLEITIMPL_200526_0352_20000000000352978610_000.jpg
50457206;24296;NA;NA
3220347442;32552;T181;PSP_EXTRATLEITIMPL_200526_0352_20000000007302953991_000.jpg
6252109682/ME69416;96;T181;PSP_EXTRATLEITIMPL_200526_0352_20000000009902952972_000.jpg
3205520286;20977;NA;PSP_EXTRATLEITIMPL_200526_0352_20000000013352976012_000.jpg
3230905427;14188;T181;PSP_EXTRATLEITIMPL_200526_0352_20000000016152946920_000.jpg
5255956053/3241634328/5255956053/3220256250/3011198946;21056;NA;NA
3225872669;3449;NA;NA
3151758664;17890;NA;NA
3011003556;62528;NA;PSP_EXTRATLEITIMPL_200526_0352_20000000016402970482_000.jpg
3220358967;23401;T181;PSP_EXTRATLEITIMPL_200526_0352_20000000013252966447_000.jpg
3182377456;11490;NA;PSP_EXTRATLEITIMPL_200526_0352_20000000009252979034_000.jpg
50685748;0;P111;PSP_EXTRATLEITIMPL_200526_0352_20000000002902975844_000.jpg
5255956223/5256226229/5255956223/3161535191;29169;NA;NA
5256769389/3182481660;4529;NA;PSP_EXTRATLEITIMPL_200526_0352_20000000007902968870_000.jpg
5250122260/MC01080;6173;NA;PSP_EXTRATLEITIMPL_200526_0352_20000000008202965808_000.jpg
IC22412;17155;NA;PSP_EXTRATLEITIMPL_200526_0352_00000000000211747107_000.jpg
50735010;5360;NA;PSP_EXTRATLEITIMPL_200526_0352_20000000008652973890_000.jpg
3121492210;136;P111;PSP_EXTRATLEITIMPL_200526_0352_20000000016052969723_000.jpg
3220362590;35628;T181;PSP_EXTRATLEITIMPL_200526_0352_20000000016502954841_000.jpg
3224060750;2949;NA;NA
3194019105;123297;T181;PSP_EXTRATLEITIMPL_200526_0352_20000000011952958842_000.jpg
3183259376;7600;NA;PSP_EXTRATLEITIMPL_200526_0352_20000000017252991407_000.jpg
3194019229;158223;T181;PSP_EXTRATLEITIMPL_200526_0352_20000000015652973028_000.jpg
3192202921;597298;NA;PSP_EXTRATLEITIMPL_200526_0352_20000000011902973226_000.jpg
3190533173;22490;NA;NA
3203930045;28185;T181;PSP_EXTRATLEITIMPL_200526_0352_20000000006602983588_000.jpg
3161459665;5705;NA;PSP_EXTRATLEITIMPL_200526_0352_20000000005002990640_000.jpg
5256493731/3220347280;5836;T181;PSP_EXTRATLEITIMPL_200526_0352_20000000014752963675_000.jpg
3230101689;12312;NA;PSP_EXTRATLEITIMPL_200526_0352_20000000013652955851_000.jpg
6252009017/3202185427;99999;NA;PSP_EXTRATLEITIMPL_200526_0352_20000000004202999016_000.jpg
3194018214;44267;T181;PSP_EXTRATLEITIMPL_200526_0352_20000000002302964891_000.jpg
3190532541;3150;NA;PSP_EXTRATLEITIMPL_200526_0352_20000000017902988032_000.jpg
3225527031;3200;NA;NA
5256961590/3214198559;3447;NA;PSP_EXTRATLEITIMPL_200526_0352_20000000003103001021_000.jpg
MD63703;35;P111;PSP_EXTRATLEITIMPL_200526_0352_20000000017552977956_000.jpg
90123203;2468;NA;PSP_EXTRATLEITIMPL_200526_0352_20000000004752997377_000.jpg
5257909885/3190839388;7880;NA;PSP_EXTRATLEITIMPL_200526_0352_20000000016902997331_000.jpg
3230101506;6563;NA;PSP_EXTRATLEITIMPL_200526_0352_20000000005402967999_000.jpg
3150104865;57169;NA;PSP_EXTRATLEITIMPL_200526_0352_20000000012952945896_000.jpg
T28032;39;P111;PSP_EXTRATLEITIMPL_200526_0352_20000000014752973110_000.jpg
3153377781;32598;NA;PSP_EXTRATLEITIMPL_200526_0352_20000000003253002123_000.jpg
3154160441;1601;NA;PSP_EXTRATLEITIMPL_200526_0352_20000000009552948936_000.jpg
3202218325;11;P111;PSP_EXTRATLEITIMPL_200526_0352_20000000008052957937_000.jpg
3212587850;62762;T181;PSP_EXTRATLEITIMPL_200526_0352_20000000016402963725_000.jpg
3010253625;65746;NA;PSP_EXTRATLEITIMPL_200526_0352_20000000019402975815_000.jpg
3183014535;6715;NA;PSP_EXTRATLEITIMPL_200526_0352_20000000015702957768_000.jpg
3203774213;15742;T181;PSP_EXTRATLEITIMPL_200526_0352_20000000006502981793_000.jpg
3231029736;18409;T181;PSP_EXTRATLEITIMPL_200526_0352_20000000007752987121_000.jpg
3203775422;18311;T181;PSP_EXTRATLEITIMPL_200526_0352_20000000006402956909_000.jpg
3194018311;38376;T181;PSP_EXTRATLEITIMPL_200526_0352_20000000014652973492_000.jpg
3193301842;9259;L101;PSP_EXTRATLEITIMPL_200526_0352_20000000010052961927_000.jpg
3202108210;8986;NA;PSP_EXTRATLEITIMPL_200526_0352_20000000017852973899_000.jpg
3212582165;9096;T181;PSP_EXTRATLEITIMPL_200526_0352_20000000012402952890_000.jpg
3231029540;10806;T181;NA
3220341096;17088;T181;PSP_EXTRATLEITIMPL_200526_0352_20000000008552967756_000.jpg
3200455109;40681;T181;PSP_EXTRATLEITIMPL_200526_0352_20000000002352971721_000.jpg
3211946821;9973;L101;PSP_EXTRATLEITIMPL_200526_0352_20000000010002970785_000.jpg
3223348989;32318;T181;PSP_EXTRATLEITIMPL_200526_0352_20000000010302970751_000.jpg
3193685829;8599;L101;PSP_EXTRATLEITIMPL_200526_0352_20000000018902976758_000.jpg
3181016093;27827;NA;PSP_EXTRATLEITIMPL_200526_0352_20000000015902973751_000.jpg
3203783247;68732;T181;PSP_EXTRATLEITIMPL_200526_0352_20000000014502960768_000.jpg
5256681902/J38666;11985;T181;PSP_EXTRATLEITIMPL_200526_0352_20000000003652968990_000.jpg
5256217904/3201725800;9049;NA;PSP_EXTRATLEITIMPL_200526_0352_20000000011852964769_000.jpg
3172941051;8372;NA;NA
3183684875;2830;NA;NA
3183693653;6185;NA;NA
3212592438;59637;T181;PSP_EXTRATLEITIMPL_200526_0352_20000000003102989581_000.jpg
3202413039;7791;NA;PSP_EXTRATLEITIMPL_200526_0352_20000000016602977954_000.jpg
3182301700;24096;NA;PSP_EXTRATLEITIMPL_200526_0352_20000000018852967822_000.jpg
5256771715/J31197;817;L101;PSP_EXTRATLEITIMPL_200526_0352_20000000008552970639_000.jpg
3172803635;182969;NA;NA
3231122981;9593;T181;NA
3225567807;162;P111;NA
ME57478;13802;L101;NA
3212689407;29908;T181;NA
3244267750;3897;T181;NA
3172974928;3897;NA;NA
3202281582;9553;NA;NA
3210712703;99999;P111;PSP_EXTRATLEITIMPL_200526_0352_20000000018152973553_000.jpg
3242926381/3010054152;8354;T181;PSP_EXTRATLEITIMPL_200526_0352_20000000002802984628_000.jpg
5256493715/3243999986;5196;T181;PSP_EXTRATLEITIMPL_200526_0352_20000000018302977631_000.jpg
3171297698;60058;NA;PSP_EXTRATLEITIMPL_200526_0352_20000000003302987615_000.jpg
3181752261;5695;NA;PSP_EXTRATLEITIMPL_200526_0352_20000000019252989108_000.jpg
30496655;11765;NA;PSP_EXTRATLEITIMPL_200526_0352_20000000008502969124_000.jpg
3210395171;12374;NA;PSP_EXTRATLEITIMPL_200526_0352_20000000012402974109_000.jpg
3171307090;13523;NA;NA
3171306921;4553;NA;NA
3152592298;14107;NA;NA
3204358060;638;T111;PSP_EXTRATLEITIMPL_200526_0352_20000000014652952929_000.jpg
71135527;41570;T111;PSP_EXTRATLEITIMPL_200526_0352_20000000004002979224_000.jpg
3180676936;339566;NA;NA
3201921588;6609;NA;PSP_EXTRATLEITIMPL_200526_0352_20000000004352990518_000.jpg
3131406869;9531;NA;PSP_EXTRATLEITIMPL_200526_0352_20000000001002963605_000.jpg
3214313633;19134;NA;PSP_EXTRATLEITIMPL_200526_0352_20000000018302977633_000.jpg
3140776326;33294;NA;PSP_EXTRATLEITIMPL_200526_0352_20000000006602972872_000.jpg
93063B;2035;NA;PSP_EXTRATLEITIMPL_200526_0352_20000000003352950950_000.jpg
3220324922;24899;T181;PSP_EXTRATLEITIMPL_200526_0352_20000000014302954859_000.jpg
3241172545;0;T161;PSP_EXTRATLEITIMPL_200526_0352_20000000019152966897_000.jpg
3242361643;8807;T181;PSP_EXTRATLEITIMPL_200526_0352_20000000010752956927_000.jpg
3172354989;76414;T181;PSP_EXTRATLEITIMPL_200526_0352_20000000018602970911_000.jpg
3230002770;18872;T181;PSP_EXTRATLEITIMPL_200526_0352_20000000014202948862_000.jpg
3183439030;43020;NA;PSP_EXTRATLEITIMPL_200526_0352_20000000016903004020_000.jpg
3200995065;30909;NA;PSP_EXTRATLEITIMPL_200526_0352_20000000013252943954_000.jpg
3244267091;8652;T181;PSP_EXTRATLEITIMPL_200526_0352_20000000010902985008_000.jpg
3244270114/3231415253;3744;T181;PSP_EXTRATLEITIMPL_200526_0352_20000000017452990010_000.jpg
3232727925;3297;NA;PSP_EXTRATLEITIMPL_200526_0352_20000000012152945972_000.jpg
3170720430;13389;NA;PSP_EXTRATLEITIMPL_200526_0352_20000000012452944884_000.jpg
3242768930;5367;T181;PSP_EXTRATLEITIMPL_200526_0352_20000000017452990005_000.jpg
3212777713;15591;NA;PSP_EXTRATLEITIMPL_200526_0352_20000000002752970910_000.jpg
3193203085;26730;T181;PSP_EXTRATLEITIMPL_200526_0352_20000000001652959989_000.jpg
3211829400;28349;NA;PSP_EXTRATLEITIMPL_200526_0352_20000000003302966980_000.jpg
70040891;26046;NA;PSP_EXTRATLEITIMPL_200526_0352_20000000008302958944_000.jpg
3222476274;25814;T181;PSP_EXTRATLEITIMPL_200526_0352_20000000013052947966_000.jpg
3120088032;7414;NA;PSP_EXTRATLEITIMPL_200526_0352_20000000010402940991_000.jpg
3230892309;15123;T181;PSP_EXTRATLEITIMPL_200526_0352_20000000000652950963_000.jpg
3220230227;21246;T181;PSP_EXTRATLEITIMPL_200526_0352_20000000017002980977_000.jpg
3220320285;13500;T181;PSP_EXTRATLEITIMPL_200526_0352_20000000005003003003_000.jpg
3230030609;21891;T181;PSP_EXTRATLEITIMPL_200526_0352_20000000015552940925_000.jpg
3011167681;30419;NA;PSP_EXTRATLEITIMPL_200526_0352_20000000019902988594_000.jpg
3170144103;36158;NA;PSP_EXTRATLEITIMPL_200526_0352_20000000013402985554_000.jpg
3230000688;22673;T181;PSP_EXTRATLEITIMPL_200526_0352_20000000002752984587_000.jpg
3203780590;18142;T181;PSP_EXTRATLEITIMPL_200526_0352_20000000002052992486_000.jpg
3213675388;3132;NA;PSP_EXTRATLEITIMPL_200526_0352_20000000005852979538_000.jpg
3242589733;8971;T181;PSP_EXTRATLEITIMPL_200526_0352_20000000003252995576_000.jpg
3181030940;107629;T181;PSP_EXTRATLEITIMPL_200526_0352_20000000010152959845_000.jpg
51605063;8661;NA;PSP_EXTRATLEITIMPL_200526_0352_20000000017902973851_000.jpg
3204395089;28041;NA;PSP_EXTRATLEITIMPL_200526_0352_20000000018902973813_000.jpg
3220344540;21918;T181;PSP_EXTRATLEITIMPL_200526_0352_20000000018902963988_000.jpg
82677135;1214;NA;PSP_EXTRATLEITIMPL_200526_0352_20000000008402944943_000.jpg
3200441868;31836;T111;PSP_EXTRATLEITIMPL_200526_0352_20000000001452990366_000.jpg
3223344126;14093;T181;PSP_EXTRATLEITIMPL_200526_0352_20000000010202978349_000.jpg
L49495;79862;NA;PSP_EXTRATLEITIMPL_200526_0352_20000000009002980365_000.jpg
3203524730;8143;NA;PSP_EXTRATLEITIMPL_200526_0352_20000000017202983358_000.jpg
3121828170;32601;NA;PSP_EXTRATLEITIMPL_200526_0352_20000000007702985359_000.jpg
3131864166;195265;NA;PSP_EXTRATLEITIMPL_200526_0352_20000000000552971129_000.jpg
3211169590;24032;T181;PSP_EXTRATLEITIMPL_200526_0352_20000000009852988090_000.jpg
