Numero do medidor;Posicao do medidor lida;Nota de Leitura Atual;Foto do medidor
F90221;13069;P111;PSP_EXTRATLEITIMPL_220526_0408_20000000001202974657_000.jpg
3194019164;39648;T181;PSP_EXTRATLEITIMPL_220526_0408_20000000001502986159_000.jpg
3223412040;10647;T181;PSP_EXTRATLEITIMPL_220526_0408_20000000007402981174_000.jpg
H84428;84671;NA;PSP_EXTRATLEITIMPL_220526_0408_20000000014902957887_000.jpg
6252110273/3212713480;21998;P111;PSP_EXTRATLEITIMPL_220526_0408_20000000008152971676_000.jpg
3180491294;290064;NA;PSP_EXTRATLEITIMPL_220526_0408_20000000018052973384_000.jpg
3214096314;3812;NA;NA
5255956010/3245129610/5255956010/3245106610/3221860720;28237;NA;NA
6250636529/3150134330;11983;NA;PSP_EXTRATLEITIMPL_220526_0408_20000000006952976746_000.jpg
3121584262;75593;NA;PSP_EXTRATLEITIMPL_220526_0408_20000000003152984825_000.jpg
3202381684;10548;NA;NA
3214096926;7960;NA;NA
70469464;18010;NA;NA
3192391171;0;NA;NA
3194018834;135359;T181;PSP_EXTRATLEITIMPL_220526_0408_20000000000852965682_000.jpg
3150865122;13796;NA;PSP_EXTRATLEITIMPL_220526_0408_20000000011802984439_000.jpg
3220323810;18547;T181;PSP_EXTRATLEITIMPL_220526_0408_20000000017952985028_000.jpg
40602771;7;T181;PSP_EXTRATLEITIMPL_220526_0408_20000000014252944978_000.jpg
5255957750/5256975523/5255957750/5256225745/3201664186;45474;NA;NA
6252011372/3220033685;17355;NA;NA
3203929896;22701;T181;PSP_EXTRATLEITIMPL_220526_0408_20000000015402956905_000.jpg
3200457896;26991;T181;PSP_EXTRATLEITIMPL_220526_0408_20000000002252972958_000.jpg
3202309819;2462;NA;PSP_EXTRATLEITIMPL_220526_0408_20000000001352970999_000.jpg
5257091351/80760655;1938;L101;PSP_EXTRATLEITIMPL_220526_0408_20000000008952946932_000.jpg
3161485658;61422;NA;PSP_EXTRATLEITIMPL_220526_0408_20000000014602978694_000.jpg
3191252496;6150;L101;PSP_EXTRATLEITIMPL_220526_0408_20000000017402989698_000.jpg
3180549217;15949;NA;NA
N23931;54565;L101;PSP_EXTRATLEITIMPL_220526_0408_20000000015052956816_000.jpg
60623783;17485;L101;PSP_EXTRATLEITIMPL_220526_0408_20000000010202969793_000.jpg
3212877190;7923;L101;PSP_EXTRATLEITIMPL_220526_0408_20000000014652968765_000.jpg
3200568000;41937;NA;PSP_EXTRATLEITIMPL_220526_0408_20000000002952976814_000.jpg
3154108733;234746;R111;PSP_EXTRATLEITIMPL_220526_0408_20000000019702967765_000.jpg
3200487329;19068;NA;PSP_EXTRATLEITIMPL_220526_0408_20000000011202970766_000.jpg
3151165990;39018;NA;PSP_EXTRATLEITIMPL_220526_0408_20000000006902971772_000.jpg
3226222293;2057;L101;PSP_EXTRATLEITIMPL_220526_0408_20000000015402960783_000.jpg
70371170;30820;NA;PSP_EXTRATLEITIMPL_220526_0408_20000000008352994007_000.jpg
3202418596;3766;L101;PSP_EXTRATLEITIMPL_220526_0408_20000000014552952963_000.jpg
3182216894;6670;NA;PSP_EXTRATLEITIMPL_220526_0408_20000000013152951952_000.jpg
3242378430;7306;T181;PSP_EXTRATLEITIMPL_220526_0408_20000000003402980643_000.jpg
82927867;7;P111;PSP_EXTRATLEITIMPL_220526_0408_20000000010952968511_000.jpg
3230103355;136;P111;PSP_EXTRATLEITIMPL_220526_0408_20000000000152970539_000.jpg
3153536057;19226;NA;PSP_EXTRATLEITIMPL_220526_0408_20000000019202979621_000.jpg
3220911445;6236;L101;PSP_EXTRATLEITIMPL_220526_0408_20000000001552991178_000.jpg
3172729770;8072;L101;PSP_EXTRATLEITIMPL_220526_0408_20000000010102975162_000.jpg
3204978696;784;NA;NA
40142240;27646;NA;PSP_EXTRATLEITIMPL_220526_0408_20000000006852974923_000.jpg
3203918630;55606;T181;PSP_EXTRATLEITIMPL_220526_0408_20000000005253012044_000.jpg
3244082652;10;T181;PSP_EXTRATLEITIMPL_220526_0408_20000000014852959885_000.jpg
3192876361;12661;NA;PSP_EXTRATLEITIMPL_220526_0408_20000000009152963936_000.jpg
3220257630;7318;T181;PSP_EXTRATLEITIMPL_220526_0408_20000000016552957941_000.jpg
3171920816;24895;NA;PSP_EXTRATLEITIMPL_220526_0408_20000000000552965521_000.jpg
3220282723;49064;T181;PSP_EXTRATLEITIMPL_220526_0408_20000000011152972580_000.jpg
3172478653;2;P111;PSP_EXTRATLEITIMPL_220526_0408_20000000008852974573_000.jpg
3241518824;43112;NA;PSP_EXTRATLEITIMPL_220526_0408_20000000001352977900_000.jpg
3150593092;41721;L101;PSP_EXTRATLEITIMPL_220526_0408_20000000003302990568_000.jpg
3241857459;1353;NA;PSP_EXTRATLEITIMPL_220526_0408_20000000008102983704_000.jpg
3183242198;21529;NA;PSP_EXTRATLEITIMPL_220526_0408_20000000014202967309_000.jpg
3183242163;71217;NA;PSP_EXTRATLEITIMPL_220526_0408_20000000019902994279_000.jpg
5257344136/640036494;13252;NA;PSP_EXTRATLEITIMPL_220526_0408_20000000017353011090_000.jpg
3131341627;53951;NA;PSP_EXTRATLEITIMPL_220526_0408_20000000014952955873_000.jpg
3203000838;5163;NA;PSP_EXTRATLEITIMPL_220526_0408_20000000002003002069_000.jpg
3150669110;56376;L101;PSP_EXTRATLEITIMPL_220526_0408_20000000000602975030_000.jpg
3212692033;19990;T181;PSP_EXTRATLEITIMPL_220526_0408_20000000014202946993_000.jpg
3241072354;11484;T181;PSP_EXTRATLEITIMPL_220526_0408_20000000018452961977_000.jpg
62422947;95973;NA;PSP_EXTRATLEITIMPL_220526_0408_20000000018602970971_000.jpg
3214297735;59601;T181;PSP_EXTRATLEITIMPL_220526_0408_20000000016152968588_000.jpg
3222531135;17980;NA;PSP_EXTRATLEITIMPL_220526_0408_20000000005152998600_000.jpg
3220733547;16127;T181;PSP_EXTRATLEITIMPL_220526_0408_20000000009502973625_000.jpg
3225105099;17333;T181;PSP_EXTRATLEITIMPL_220526_0408_20000000018302978620_000.jpg
3231039740;8306;T181;PSP_EXTRATLEITIMPL_220526_0408_20000000001502991001_000.jpg
3154777244;31357;NA;PSP_EXTRATLEITIMPL_220526_0408_20000000009252954965_000.jpg
3223312240;10253;T181;PSP_EXTRATLEITIMPL_220526_0408_20000000002602979799_000.jpg
3211133910;82775;T181;PSP_EXTRATLEITIMPL_220526_0408_20000000016102955639_000.jpg
3242505793/3244323978/3241758418;26088;T181;PSP_EXTRATLEITIMPL_220526_0408_20000000008402952896_000.jpg
3231118151;206443;T181;PSP_EXTRATLEITIMPL_220526_0408_20000000016302954973_000.jpg
3213982906;2975;NA;PSP_EXTRATLEITIMPL_220526_0408_20000000015952954936_000.jpg
3230082668;68756;NA;PSP_EXTRATLEITIMPL_220526_0408_20000000006152971878_000.jpg
3180674941;44070;NA;PSP_EXTRATLEITIMPL_220526_0408_20000000007452981290_001.jpg
3244318761;6939;T181;PSP_EXTRATLEITIMPL_220526_0408_20000000002302984555_000.jpg
3232510616;2469;NA;PSP_EXTRATLEITIMPL_220526_0408_20000000010552972609_000.jpg
3212723893;29589;T181;PSP_EXTRATLEITIMPL_220526_0408_20000000007902982168_000.jpg
3222409488;16799;NA;NA
3241555797;10912;T181;PSP_EXTRATLEITIMPL_220526_0408_20000000004802988708_000.jpg
3212533199;32413;T181;NA
3193254127;64484;NA;PSP_EXTRATLEITIMPL_220526_0408_20000000007352977734_000.jpg
3212711577;27163;T181;PSP_EXTRATLEITIMPL_220526_0408_20000000018802970648_000.jpg
3211720661;3365;NA;PSP_EXTRATLEITIMPL_220526_0408_20000000011702973188_000.jpg
3203786947;14898;T181;PSP_EXTRATLEITIMPL_220526_0408_20000000010852972183_000.jpg
3153253268;9714;NA;PSP_EXTRATLEITIMPL_220526_0408_20000000016952992255_000.jpg
3213513035;27207;NA;PSP_EXTRATLEITIMPL_220526_0408_20000000018052976270_000.jpg
W70223;36111;NA;PSP_EXTRATLEITIMPL_220526_0408_20000000002453000008_000.jpg
3221353209;9456;NA;PSP_EXTRATLEITIMPL_220526_0408_20000000005203005008_000.jpg
5256530815/3203773004;8342;T181;NA
3190366196;44730;T181;PSP_EXTRATLEITIMPL_220526_0408_20000000006252998009_000.jpg
Q50783;35217;NA;PSP_EXTRATLEITIMPL_220526_0408_20000000002952997011_000.jpg
3244404544;5734;NA;PSP_EXTRATLEITIMPL_220526_0408_20000000008852984009_000.jpg
3203766814;8732;T181;PSP_EXTRATLEITIMPL_220526_0408_20000000015752964699_000.jpg
3242382969;8915;T181;PSP_EXTRATLEITIMPL_220526_0408_20000000007402973680_000.jpg
3230008190;16499;T181;PSP_EXTRATLEITIMPL_220526_0408_20000000011002972734_000.jpg
3230699622;8959;NA;NA
6251365537/3202913252;306;NA;NA
MB21955;7478;P111;PSP_EXTRATLEITIMPL_220526_0408_20000000012552975290_000.jpg
3203446666;87;P111;PSP_EXTRATLEITIMPL_220526_0408_20000000008402970161_000.jpg
61131221;26025;NA;PSP_EXTRATLEITIMPL_220526_0408_20000000019752983228_000.jpg
L41170;45880;NA;PSP_EXTRATLEITIMPL_220526_0408_20000000016052983228_000.jpg
3161438080;519828;NA;PSP_EXTRATLEITIMPL_220526_0408_20000000011552978275_001.jpg
3222996928;2176;NA;NA
3223468216;1355;NA;PSP_EXTRATLEITIMPL_220526_0408_20000000006902979375_000.jpg
40791183;56180;NA;PSP_EXTRATLEITIMPL_220526_0408_20000000019302986394_000.jpg
3220289990;157942;T181;PSP_EXTRATLEITIMPL_220526_0408_20000000007202987377_000.jpg
3213100040;6521;NA;PSP_EXTRATLEITIMPL_220526_0408_20000000004302987406_000.jpg
3171046032;11405;NA;PSP_EXTRATLEITIMPL_220526_0408_20000000013402989420_000.jpg
670012115;42783;NA;PSP_EXTRATLEITIMPL_220526_0408_20000000011902971419_000.jpg
3241556947;11002;T181;PSP_EXTRATLEITIMPL_220526_0408_20000000003352971385_000.jpg
3211154143;31156;T181;PSP_EXTRATLEITIMPL_220526_0408_20000000015952966571_000.jpg
3224519019;5538;NA;PSP_EXTRATLEITIMPL_220526_0408_20000000000652967694_000.jpg
5257234780/3202590240;3614;T181;PSP_EXTRATLEITIMPL_220526_0408_20000000008652981703_000.jpg
3223353010;17345;T181;PSP_EXTRATLEITIMPL_220526_0408_20000000006052974673_000.jpg
3230656559;3337;NA;PSP_EXTRATLEITIMPL_220526_0408_20000000012202953946_000.jpg
3170108980;9682;L101;PSP_EXTRATLEITIMPL_220526_0408_20000000005802971808_000.jpg
3214292083;86056;T181;PSP_EXTRATLEITIMPL_220526_0408_20000000017652984806_000.jpg
3223344509;11281;T181;PSP_EXTRATLEITIMPL_220526_0408_20000000012502986213_000.jpg
3213042628;4094;NA;PSP_EXTRATLEITIMPL_220526_0408_20000000015102983252_000.jpg
3201927837;6467;NA;PSP_EXTRATLEITIMPL_220526_0408_20000000001802991851_000.jpg
3212781877;7942;NA;PSP_EXTRATLEITIMPL_220526_0408_20000000005702975781_000.jpg
3210276407;17540;L101;PSP_EXTRATLEITIMPL_220526_0408_20000000015202971777_000.jpg
3193750132;28519;NA;PSP_EXTRATLEITIMPL_220526_0408_20000000008202961976_000.jpg
3194030494;116341;T181;PSP_EXTRATLEITIMPL_220526_0408_20000000018602973940_000.jpg
T64569;42098;NA;PSP_EXTRATLEITIMPL_220526_0408_20000000007902984020_000.jpg
3172186679;3873;NA;PSP_EXTRATLEITIMPL_220526_0408_20000000009402970011_000.jpg
3204781868;6306;NA;PSP_EXTRATLEITIMPL_220526_0408_20000000003203000056_000.jpg
3241533777;1253;T181;PSP_EXTRATLEITIMPL_220526_0408_20000000010602971404_000.jpg
3222741156;16489;T181;PSP_EXTRATLEITIMPL_220526_0408_20000000018452983435_000.jpg
3245094212/3161720398;5915;T181;PSP_EXTRATLEITIMPL_220526_0408_20000000015552964438_000.jpg
5256724318/70263386;4890;T181;PSP_EXTRATLEITIMPL_220526_0408_20000000005652979405_000.jpg
3220344389;29979;T181;PSP_EXTRATLEITIMPL_220526_0408_20000000013652974539_000.jpg
3230949483;74;T181;PSP_EXTRATLEITIMPL_220526_0408_20000000000302966643_000.jpg
3230023670;10023;T181;PSP_EXTRATLEITIMPL_220526_0408_20000000015752948968_000.jpg
6251041642/3181702388;2526;NA;NA
3009007518;17536;NA;PSP_EXTRATLEITIMPL_220526_0408_20000000012452973006_000.jpg
3244969932;2203;NA;PSP_EXTRATLEITIMPL_220526_0408_20000000008752978012_000.jpg
5257218963/3224897242;2403;T181;PSP_EXTRATLEITIMPL_220526_0408_20000000018052981007_000.jpg
3009004668;20515;L101;PSP_EXTRATLEITIMPL_220526_0408_20000000001402996006_000.jpg
3230977738;13573;T181;PSP_EXTRATLEITIMPL_220526_0408_20000000010052992009_000.jpg
3220312525;19324;T181;PSP_EXTRATLEITIMPL_220526_0408_20000000004502976700_000.jpg
3200090704;23497;NA;PSP_EXTRATLEITIMPL_220526_0408_20000000000602962701_000.jpg
3242589679;12038;T181;PSP_EXTRATLEITIMPL_220526_0408_20000000009052963673_000.jpg
3241101737;11912;NA;PSP_EXTRATLEITIMPL_220526_0408_20000000009602975703_000.jpg
T36565;59330;NA;PSP_EXTRATLEITIMPL_220526_0408_20000000007502969784_000.jpg
3203930940;26038;T181;PSP_EXTRATLEITIMPL_220526_0408_20000000001552979786_000.jpg
3223352854;16948;T181;PSP_EXTRATLEITIMPL_220526_0408_20000000002152966803_000.jpg
3211153058;23040;T181;PSP_EXTRATLEITIMPL_220526_0408_20000000003802979788_000.jpg
3222478455;17928;T181;PSP_EXTRATLEITIMPL_220526_0408_00000000000211742170_000.jpg
41186992;36442;NA;PSP_EXTRATLEITIMPL_220526_0408_20000000010902962957_000.jpg
3212563659;22563;T181;PSP_EXTRATLEITIMPL_220526_0408_20000000001352998015_000.jpg
3170146599;12757;NA;PSP_EXTRATLEITIMPL_220526_0408_20000000008452976023_000.jpg
3225415330;4368;NA;PSP_EXTRATLEITIMPL_220526_0408_20000000000402971863_000.jpg
3242667980;15542;T161;PSP_EXTRATLEITIMPL_220526_0408_20000000012452964538_001.jpg
3231107524;145205;T181;PSP_EXTRATLEITIMPL_220526_0408_20000000015502967493_000.jpg
640120142;17008;NA;PSP_EXTRATLEITIMPL_220526_0408_20000000005852980466_000.jpg
3244244156;9023;T181;PSP_EXTRATLEITIMPL_220526_0408_20000000001152969637_000.jpg
3230002338;20223;T181;PSP_EXTRATLEITIMPL_220526_0408_20000000004102975551_000.jpg
3244258130/3233218587;4840;T181;PSP_EXTRATLEITIMPL_220526_0408_20000000016652988598_000.jpg
40967230;20976;NA;PSP_EXTRATLEITIMPL_220526_0408_20000000007752979657_000.jpg
40818979;4139;NA;PSP_EXTRATLEITIMPL_220526_0408_20000000019602972791_000.jpg
L11836;10626;T111;PSP_EXTRATLEITIMPL_220526_0408_20000000002302975924_000.jpg
3244061779/W43676;551;NA;PSP_EXTRATLEITIMPL_220526_0408_20000000004902974898_000.jpg
50492710;17622;NA;PSP_EXTRATLEITIMPL_220526_0408_20000000010052986434_000.jpg
3221547313;7750;NA;PSP_EXTRATLEITIMPL_220526_0408_20000000012602979403_000.jpg
3230990220;5111;T181;PSP_EXTRATLEITIMPL_220526_0408_20000000012302983395_000.jpg
MC87713;46112;NA;PSP_EXTRATLEITIMPL_220526_0408_20000000010552975426_000.jpg
3225012112;6873;T181;PSP_EXTRATLEITIMPL_220526_0408_20000000019302984612_000.jpg
3010101727;12674;NA;PSP_EXTRATLEITIMPL_220526_0408_20000000006652994037_000.jpg
N50066;60422;NA;PSP_EXTRATLEITIMPL_220526_0408_20000000016752983598_000.jpg
3244521664/MC09719;1454;NA;PSP_EXTRATLEITIMPL_220526_0408_20000000008952949919_000.jpg
3233314713;4856;NA;PSP_EXTRATLEITIMPL_220526_0408_20000000000502954868_000.jpg
50867722;25873;NA;PSP_EXTRATLEITIMPL_220526_0408_20000000011302977225_000.jpg
T16927;31417;NA;PSP_EXTRATLEITIMPL_220526_0408_20000000010302984173_000.jpg
3241630055;33368;T181;PSP_EXTRATLEITIMPL_220526_0408_20000000013752980029_000.jpg
3201749572;8267;NA;PSP_EXTRATLEITIMPL_220526_0408_20000000019903001032_000.jpg
50865568;17736;NA;PSP_EXTRATLEITIMPL_220526_0408_20000000014602966958_000.jpg
3220344079;22712;T181;PSP_EXTRATLEITIMPL_220526_0408_20000000012702982025_000.jpg
3202915794;35175;NA;PSP_EXTRATLEITIMPL_220526_0408_20000000007352962992_000.jpg
3220371920;25106;T181;PSP_EXTRATLEITIMPL_220526_0408_20000000006402981037_000.jpg
3225418747;285;NA;PSP_EXTRATLEITIMPL_220526_0408_20000000002702982615_000.jpg
MD85351;44682;NA;PSP_EXTRATLEITIMPL_220526_0408_20000000019952984646_000.jpg
30740483;68984;NA;PSP_EXTRATLEITIMPL_220526_0408_20000000017302980975_000.jpg
3220270229;87266;T181;PSP_EXTRATLEITIMPL_220526_0408_20000000010652945980_000.jpg
3171368625;562666;NA;PSP_EXTRATLEITIMPL_220526_0408_20000000006602995045_000.jpg
30143493;82724;NA;PSP_EXTRATLEITIMPL_220526_0408_20000000012752975016_000.jpg
91620570;1022;NA;PSP_EXTRATLEITIMPL_220526_0408_20000000013552960852_000.jpg
3181705867;489168;NA;PSP_EXTRATLEITIMPL_220526_0408_20000000013752978083_000.jpg
127295B;25259;T111;PSP_EXTRATLEITIMPL_220526_0408_20000000000902964928_000.jpg
3181686986;211437;T181;PSP_EXTRATLEITIMPL_220526_0408_20000000001402993067_000.jpg
3243781050/W78556;5912;T181;PSP_EXTRATLEITIMPL_220526_0408_20000000005902988055_000.jpg
3194016610;26897;T181;PSP_EXTRATLEITIMPL_220526_0408_20000000011902961762_000.jpg
3211118236;24229;T181;PSP_EXTRATLEITIMPL_220526_0408_20000000005802960991_000.jpg
6251217538/62177233;458;NA;PSP_EXTRATLEITIMPL_220526_0408_20000000017353002634_000.jpg
3242540483;10283;T181;PSP_EXTRATLEITIMPL_220526_0408_20000000000502962625_000.jpg
3242588419;12210;T181;PSP_EXTRATLEITIMPL_220526_0408_20000000001702971627_000.jpg
60322236;21459;NA;PSP_EXTRATLEITIMPL_220526_0408_20000000003802981673_000.jpg
3225883601;10117;NA;PSP_EXTRATLEITIMPL_220526_0408_20000000005253002639_000.jpg
3225823900;1694;L101;PSP_EXTRATLEITIMPL_220526_0408_20000000008202961977_000.jpg
40285156;967;B111;PSP_EXTRATLEITIMPL_220526_0408_20000000013702962877_000.jpg
3231025137;14406;T181;PSP_EXTRATLEITIMPL_220526_0408_20000000010552962908_000.jpg
X63867;1497;B111;PSP_EXTRATLEITIMPL_220526_0408_20000000001202972798_000.jpg
3172587703;4537;NA;PSP_EXTRATLEITIMPL_220526_0408_20000000016552967772_000.jpg
3194030850;174468;T181;PSP_EXTRATLEITIMPL_220526_0408_20000000000352986172_000.jpg
3205294553;595;NA;PSP_EXTRATLEITIMPL_220526_0408_20000000002702989180_000.jpg
50577007;36404;NA;PSP_EXTRATLEITIMPL_220526_0408_20000000000552972210_000.jpg
3121449233;24703;NA;PSP_EXTRATLEITIMPL_220526_0408_20000000002852970938_000.jpg
3205293069;3646;NA;PSP_EXTRATLEITIMPL_220526_0408_20000000012802972644_000.jpg
62148446;141;B111;PSP_EXTRATLEITIMPL_220526_0408_20000000000352972873_000.jpg
3200312910;9376;NA;PSP_EXTRATLEITIMPL_220526_0408_20000000001202985097_000.jpg
3204833086;21680;NA;PSP_EXTRATLEITIMPL_220526_0408_20000000010652945982_000.jpg
40360468;19386;NA;PSP_EXTRATLEITIMPL_220526_0408_20000000000352972869_000.jpg
3201683873;72455;NA;PSP_EXTRATLEITIMPL_220526_0408_20000000009202969920_000.jpg
3141401512;8716;NA;PSP_EXTRATLEITIMPL_220526_0408_20000000008752960877_000.jpg
80455895;891;NA;PSP_EXTRATLEITIMPL_220526_0408_20000000012252968720_000.jpg
80455887;4520;NA;PSP_EXTRATLEITIMPL_220526_0408_20000000003352961786_000.jpg
3180474055;3456;NA;PSP_EXTRATLEITIMPL_220526_0408_20000000000152969511_000.jpg
3191986694;45250;NA;PSP_EXTRATLEITIMPL_220526_0408_20000000019052978491_000.jpg
3011199200;69681;NA;PSP_EXTRATLEITIMPL_220526_0408_20000000013902976459_000.jpg
3180668232;225298;NA;PSP_EXTRATLEITIMPL_220526_0408_20000000002152971513_000.jpg
61960B;114546;NA;PSP_EXTRATLEITIMPL_220526_0408_20000000014152964574_000.jpg
3132407818;52674;NA;PSP_EXTRATLEITIMPL_220526_0408_20000000001602987544_000.jpg
3202831760;23178;NA;PSP_EXTRATLEITIMPL_220526_0408_20000000004402968961_000.jpg
3192210061;60421;T181;PSP_EXTRATLEITIMPL_220526_0408_20000000002352975657_000.jpg
3180475035;505250;NA;PSP_EXTRATLEITIMPL_220526_0408_20000000018202976682_000.jpg
127179B;64012;NA;PSP_EXTRATLEITIMPL_220526_0408_20000000006952979679_000.jpg
30186389;77298;NA;PSP_EXTRATLEITIMPL_220526_0408_20000000001602983685_000.jpg
3225171750;66719;NA;PSP_EXTRATLEITIMPL_220526_0408_20000000011702977009_000.jpg
3192170833;114182;NA;PSP_EXTRATLEITIMPL_220526_0408_20000000015252987400_000.jpg
3180020836;169935;NA;PSP_EXTRATLEITIMPL_220526_0408_20000000004252999400_000.jpg
3220478466;30061;NA;PSP_EXTRATLEITIMPL_220526_0408_20000000000302968401_000.jpg
3214300221;403713;NA;NA
71617459;751871;NA;PSP_EXTRATLEITIMPL_220526_0408_20000000013802974423_000.jpg
81142343;72323;NA;PSP_EXTRATLEITIMPL_220526_0408_20000000009952964439_000.jpg
81143064;49268;NA;PSP_EXTRATLEITIMPL_220526_0408_20000000004552985419_000.jpg
3202803538;4710;L101;NA
3172762793;129917;NA;PSP_EXTRATLEITIMPL_220526_0408_20000000012702952955_000.jpg
3221845560;30278;NA;PSP_EXTRATLEITIMPL_220526_0408_20000000013202979089_000.jpg
3225040477;140599;NA;NA
3222733200;82995;T181;PSP_EXTRATLEITIMPL_220526_0408_20000000013202964755_000.jpg
3203597702;29480;NA;PSP_EXTRATLEITIMPL_220526_0408_20000000008952943978_000.jpg
3130239446;8345;NA;PSP_EXTRATLEITIMPL_220526_0408_20000000008652968941_000.jpg
61207805;95981;NA;PSP_EXTRATLEITIMPL_220526_0408_20000000006852995460_000.jpg
6251149214/3193482901;7142;NA;PSP_EXTRATLEITIMPL_220526_0408_20000000019502974645_000.jpg
3210094120;6907;NA;NA
3170944177;50843;NA;PSP_EXTRATLEITIMPL_220526_0408_20000000001002965477_000.jpg
3223357163;19730;T181;PSP_EXTRATLEITIMPL_220526_0408_20000000019002975549_000.jpg
3222611180;26192;NA;PSP_EXTRATLEITIMPL_220526_0408_20000000016152967593_000.jpg
3232958625;101121;NA;PSP_EXTRATLEITIMPL_220526_0408_20000000018852989017_000.jpg
3232956517;19787;NA;PSP_EXTRATLEITIMPL_220526_0408_20000000018152964916_000.jpg
3120387579;21749;NA;PSP_EXTRATLEITIMPL_220526_0408_20000000003802974935_000.jpg
3201065797;61275;NA;PSP_EXTRATLEITIMPL_220526_0408_20000000017202963995_000.jpg
3193270300;22454;NA;PSP_EXTRATLEITIMPL_220526_0408_20000000000202947913_000.jpg
3201729504;38717;NA;PSP_EXTRATLEITIMPL_220526_0408_20000000015002973041_000.jpg
3011200531;97749;NA;PSP_EXTRATLEITIMPL_220526_0408_20000000010952959829_000.jpg
3140678464;78091;NA;PSP_EXTRATLEITIMPL_220526_0408_20000000004802979956_000.jpg
3154864082;81500;NA;PSP_EXTRATLEITIMPL_220526_0408_20000000011302952982_000.jpg
3223276201;27344;NA;PSP_EXTRATLEITIMPL_220526_0408_20000000001602999036_000.jpg
3182343012;21012;NA;PSP_EXTRATLEITIMPL_220526_0408_20000000011202960908_000.jpg
3193755932;19559;NA;PSP_EXTRATLEITIMPL_220526_0408_20000000011202960909_000.jpg
3180661157;504171;NA;PSP_EXTRATLEITIMPL_220526_0408_20000000000802968543_000.jpg
3170255827;160713;NA;PSP_EXTRATLEITIMPL_220526_0408_20000000004902982656_000.jpg
3153685850;68499;NA;PSP_EXTRATLEITIMPL_220526_0408_20000000008152974455_000.jpg
3192944430;33097;NA;PSP_EXTRATLEITIMPL_220526_0408_20000000018752978514_000.jpg
3132300770;208073;NA;PSP_EXTRATLEITIMPL_220526_0408_20000000000052984403_000.jpg
3225462509;18748;NA;PSP_EXTRATLEITIMPL_220526_0408_20000000004603012410_000.jpg
3221989480;8246;NA;PSP_EXTRATLEITIMPL_220526_0408_20000000010552976460_000.jpg
3242487604/3191021362;2712;NA;PSP_EXTRATLEITIMPL_220526_0408_20000000016102949849_000.jpg
3182457000;42606;NA;PSP_EXTRATLEITIMPL_220526_0408_20000000010652946915_000.jpg
3182456917;29000;NA;PSP_EXTRATLEITIMPL_220526_0408_20000000004402962961_000.jpg
120846B;34405;NA;PSP_EXTRATLEITIMPL_220526_0408_20000000017952986007_000.jpg
3242687522;9215;NA;PSP_EXTRATLEITIMPL_220526_0408_20000000008602989004_000.jpg
3201508540;57178;NA;PSP_EXTRATLEITIMPL_220526_0408_20000000017952986008_000.jpg
B110051;54652;NA;PSP_EXTRATLEITIMPL_220526_0408_20000000018452989009_000.jpg
41338261;84825;NA;PSP_EXTRATLEITIMPL_220526_0408_00000000000211764229_000.jpg
30179072;17636;NA;PSP_EXTRATLEITIMPL_220526_0408_20000000006853003006_000.jpg
3172763480;66600;NA;PSP_EXTRATLEITIMPL_220526_0408_20000000006902984004_001.jpg
3200236687;26368;NA;PSP_EXTRATLEITIMPL_220526_0408_20000000004302968977_000.jpg
079801B;53336;NA;PSP_EXTRATLEITIMPL_220526_0408_20000000019852965929_000.jpg
3161447730;207766;NA;PSP_EXTRATLEITIMPL_220526_0408_20000000013002941939_000.jpg
3191247549;36083;NA;PSP_EXTRATLEITIMPL_220526_0408_20000000017803000010_000.jpg
3170779990;28296;NA;PSP_EXTRATLEITIMPL_220526_0408_20000000017403004013_000.jpg
50553825;21367;NA;PSP_EXTRATLEITIMPL_220526_0408_20000000017303007009_000.jpg
3191051725;79330;NA;PSP_EXTRATLEITIMPL_220526_0408_20000000013852984013_000.jpg
E26521;20291;NA;PSP_EXTRATLEITIMPL_220526_0408_20000000015202988008_000.jpg
E26522;85360;NA;PSP_EXTRATLEITIMPL_220526_0408_20000000008002977012_000.jpg
M68628;596047;NA;PSP_EXTRATLEITIMPL_220526_0408_20000000018852990007_000.jpg
M05191;89342;NA;PSP_EXTRATLEITIMPL_220526_0408_20000000006952991007_000.jpg
M34941;21950;NA;PSP_EXTRATLEITIMPL_220526_0408_20000000001052983014_000.jpg
50553850;86051;NA;PSP_EXTRATLEITIMPL_220526_0408_20000000014552982015_000.jpg
50552721;55735;NA;PSP_EXTRATLEITIMPL_220526_0408_20000000014152975007_000.jpg
3132244439;74841;NA;PSP_EXTRATLEITIMPL_220526_0408_20000000012502992008_000.jpg
3241181706;20989;NA;PSP_EXTRATLEITIMPL_220526_0408_20000000002453000011_000.jpg
3233465894;13904;NA;PSP_EXTRATLEITIMPL_220526_0408_20000000011502983011_000.jpg
50554490;20343;NA;PSP_EXTRATLEITIMPL_220526_0408_20000000015702976012_000.jpg
3141800379;9493;NA;PSP_EXTRATLEITIMPL_220526_0408_20000000017053001001_000.jpg
3204802717;23586;NA;PSP_EXTRATLEITIMPL_220526_0408_20000000015652975009_000.jpg
6251947714/3213884971;296;NA;PSP_EXTRATLEITIMPL_220526_0408_20000000014652964901_000.jpg
3211679688;10779;NA;PSP_EXTRATLEITIMPL_220526_0408_20000000005402974957_000.jpg
B99915;15912;NA;PSP_EXTRATLEITIMPL_220526_0408_20000000010502957977_000.jpg
